C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_011.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_011.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_011.jpg,0,0.2120023,0,9.060037
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_082.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_082.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_082.jpg,-0.05,0.03334206,0,9.086115
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_153.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_153.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_153.jpg,-0.25,0.1747839,0,9.068095
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_223.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_223.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_223.jpg,-0.4,0.3514095,0,9.18009
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_295.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_295.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_295.jpg,-0.6000001,0.5838786,0,9.511022
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_367.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_367.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_367.jpg,0,0.51134,0,9.807783
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_438.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_438.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_438.jpg,0,0.2580054,0,10.07382
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_511.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_511.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_511.jpg,0,0.02371614,0,10.12083
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_584.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_584.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_584.jpg,0,0,0,10.06158
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_656.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_656.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_656.jpg,-0.15,0.1075752,0,10.00589
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_729.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_729.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_729.jpg,-0.35,0.3443647,0,10.12448
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_801.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_801.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_801.jpg,-0.5000001,0.5253811,0,10.34638
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_870.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_870.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_870.jpg,0,0.3949429,0,10.69048
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_13_938.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_13_938.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_13_938.jpg,0,0.2086321,0,10.83304
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_007.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_007.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_007.jpg,0,0.04051512,0,10.85179
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_077.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_077.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_077.jpg,-0.2,0.1925988,0,10.84596
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_144.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_144.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_144.jpg,-0.35,0.3750069,0,10.96194
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_211.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_211.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_211.jpg,-0.5500001,0.6143237,0,11.29293
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_278.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_278.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_278.jpg,0,0.6515964,0,11.77364
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_347.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_347.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_347.jpg,0,0.4855379,0,11.74586
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_415.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_415.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_415.jpg,0,0.2426144,0,12.04648
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_484.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_484.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_484.jpg,0,0.0540713,0,12.22191
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_553.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_553.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_553.jpg,-0.1,0.0194856,0,12.26373
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_620.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_620.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_620.jpg,-0.25,0.1849182,0,11.83899
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_689.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_689.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_689.jpg,-0.45,0.4255836,0,12.01799
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_757.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_757.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_757.jpg,0,0.3863241,0,12.57347
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_827.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_827.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_827.jpg,0,0.2154729,0,12.38161
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_896.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_896.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_896.jpg,0,0,0,12.35902
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_14_964.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_14_964.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_14_964.jpg,-0.05,0.0189483,0,12.76964
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_034.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_034.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_034.jpg,-0.25,0.2608533,0,12.72742
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_102.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_102.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_102.jpg,-0.4,0.4306068,0,12.39769
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_171.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_171.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_171.jpg,-0.6000001,0.6753598,0,12.97153
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_241.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_241.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_241.jpg,0,0.5799574,0,13.52269
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_311.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_311.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_311.jpg,0,0.3327464,0,13.84923
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_381.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_381.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_381.jpg,0,0.1597091,0,13.46999
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_454.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_454.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_454.jpg,-0.2,0.2584796,0,13.45302
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_524.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_524.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_524.jpg,-0.35,0.4349945,0,14.09734
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_593.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_593.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_593.jpg,0,0.3607757,0,14.34193
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_660.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_660.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_660.jpg,0,0.180288,0,13.98583
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_726.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_726.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_726.jpg,0,0,0,14.52297
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_798.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_798.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_798.jpg,-0.1,0.0988545,0,14.40871
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_872.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_872.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_872.jpg,-0.3,0.3382767,0,14.45806
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_15_939.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_15_939.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_15_939.jpg,-0.45,0.520575,0,14.33535
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_007.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_007.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_007.jpg,0,0.459977,0,14.79321
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_074.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_074.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_074.jpg,0,0.2183777,0,14.96142
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_146.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_146.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_146.jpg,0,0.04010929,0,14.75168
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_219.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_219.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_219.jpg,-0.05,0,0,14.63112
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_292.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_292.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_292.jpg,-0.25,0,0,14.49035
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_364.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_364.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_364.jpg,-0.4,0.0798288,0,14.61041
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_431.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_431.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_431.jpg,0,0,0,14.45942
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_498.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_498.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_498.jpg,0,0,0,14.11345
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_566.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_566.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_566.jpg,0,0,0,14.2744
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_634.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_634.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_634.jpg,-0.1,0,0,14.15346
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_701.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_701.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_701.jpg,-0.25,0,0,13.8476
C:\Users\kim\Desktop\asdfggg\IMG\center_2022_06_10_01_23_16_769.jpg,C:\Users\kim\Desktop\asdfggg\IMG\left_2022_06_10_01_23_16_769.jpg,C:\Users\kim\Desktop\asdfggg\IMG\right_2022_06_10_01_23_16_769.jpg,-0.45,0,0,13.63035
